,id_pintu_air,nama_pintu_air,tinggi_lokasi_pintu,bahaya,waspada,siaga,id_lokasi,nama_lokasi,tinggi_lokasi_evakuasi,distance_km
989,150,P.S. Sunter Hulu,36.0,250,140,200,80,Pondok Pinang,34.0,17.13555542922925
990,150,P.S. Sunter Hulu,36.0,250,140,200,81,Cipulir,25.0,18.421355943663794
991,150,P.S. Sunter Hulu,36.0,250,140,200,82,Grogol Utara,16.0,18.948790560090213
992,150,P.S. Sunter Hulu,36.0,250,140,200,83,Melawai,30.0,15.377324247898823
993,150,P.S. Sunter Hulu,36.0,250,140,200,84,Gandaria Utara,21.0,16.38730177373106
994,150,P.S. Sunter Hulu,36.0,250,140,200,85,Pulo,23.0,14.442170538202042
995,150,P.S. Sunter Hulu,36.0,250,140,200,86,Cipete Utara,31.0,14.614870933370524
996,150,P.S. Sunter Hulu,36.0,250,140,200,87,Kramat Pela,22.0,16.738300363365934
997,150,P.S. Sunter Hulu,36.0,250,140,200,88,Selong,17.0,17.382324100125977
998,150,P.S. Sunter Hulu,36.0,250,140,200,89,Rawa Barat,17.0,14.83823297213187
999,150,P.S. Sunter Hulu,36.0,250,140,200,90,Senayan,14.0,15.769701230371163
1000,150,P.S. Sunter Hulu,36.0,250,140,200,91,Pancoran,20.0,11.88516045887136
1001,150,P.S. Sunter Hulu,36.0,250,140,200,92,Kalibata,28.0,10.54711122871025
1002,150,P.S. Sunter Hulu,36.0,250,140,200,93,Pengadegan,20.0,10.095502182708627
1003,150,P.S. Sunter Hulu,36.0,250,140,200,94,Duren Tiga,25.0,11.87317508260762
1004,150,P.S. Sunter Hulu,36.0,250,140,200,95,Ciganjur,63.0,12.670648229484012
1005,150,P.S. Sunter Hulu,36.0,250,140,200,96,Lenteng Agung,56.0,9.495322137150033
1006,150,P.S. Sunter Hulu,36.0,250,140,200,97,Tanjung Barat,46.0,8.078239989598421
1007,150,P.S. Sunter Hulu,36.0,250,140,200,98,Petukangan Selatan,25.0,20.298964187936097
1008,150,P.S. Sunter Hulu,36.0,250,140,200,99,Kayu Manis,16.0,13.940374077549661
1009,150,P.S. Sunter Hulu,36.0,250,140,200,100,Utan Kayu Selatan,14.0,14.303001719220948
1010,150,P.S. Sunter Hulu,36.0,250,140,200,101,Utan Kayu Utara,13.0,14.70812636690399
1011,150,P.S. Sunter Hulu,36.0,250,140,200,102,Balimester,16.0,12.47620080100647
1012,150,P.S. Sunter Hulu,36.0,250,140,200,103,Bidara Cina,17.0,10.596027611498492
1013,150,P.S. Sunter Hulu,36.0,250,140,200,104,Cipinang Besar Selatan,16.0,10.583338710184181
1014,150,P.S. Sunter Hulu,36.0,250,140,200,105,Cipinang Muara,16.0,10.798446641135461
1015,150,P.S. Sunter Hulu,36.0,250,140,200,106,Klender,16.0,11.313292370139436
1016,150,P.S. Sunter Hulu,36.0,250,140,200,107,Duren Sawit,17.0,9.667614829363448
1017,150,P.S. Sunter Hulu,36.0,250,140,200,108,Malaka Sari,10.0,10.006204120127133
1018,150,P.S. Sunter Hulu,36.0,250,140,200,109,Kayu Putih,12.0,15.135348071697194
1019,150,P.S. Sunter Hulu,36.0,250,140,200,110,Pulo Gadung,9.0,14.957264401971516
1020,150,P.S. Sunter Hulu,36.0,250,140,200,111,Jati,12.0,15.135187892747947
1021,150,P.S. Sunter Hulu,36.0,250,140,200,112,Jatinegara,10.0,12.936997138857539
1022,150,P.S. Sunter Hulu,36.0,250,140,200,113,Rawa Terate,4.0,14.624047336394879
1023,150,P.S. Sunter Hulu,36.0,250,140,200,114,Penggilingan,7.0,12.413620602717108
1024,150,P.S. Sunter Hulu,36.0,250,140,200,115,Cakung Barat,10.0,15.21395719738408
1025,150,P.S. Sunter Hulu,36.0,250,140,200,116,Pulo Gebang,7.0,12.583142788074715
1026,150,P.S. Sunter Hulu,36.0,250,140,200,117,Cawang,25.0,9.62543348116112
1027,150,P.S. Sunter Hulu,36.0,250,140,200,118,Cililitan,32.0,8.656446070887888
1028,150,P.S. Sunter Hulu,36.0,250,140,200,119,Cipinang Melayu,17.0,8.537343318982767
1029,150,P.S. Sunter Hulu,36.0,250,140,200,120,Halim Perdana K,27.0,7.487228381291883
1030,150,P.S. Sunter Hulu,36.0,250,140,200,121,Makasar,32.0,7.997990376354033
1031,150,P.S. Sunter Hulu,36.0,250,140,200,122,Pinang Ranti,29.0,5.386597862186763
1032,150,P.S. Sunter Hulu,36.0,250,140,200,123,Ciracas,39.0,8.713410297283765
1033,150,P.S. Sunter Hulu,36.0,250,140,200,124,Susukan,39.0,8.738143835143665
1034,150,P.S. Sunter Hulu,36.0,250,140,200,125,Kelapa Dua Wetan,54.0,5.060111266393574
1035,150,P.S. Sunter Hulu,36.0,250,140,200,126,Gedong,35.0,6.569854540782506
1036,150,P.S. Sunter Hulu,36.0,250,140,200,127,Ceger,41.0,3.7446390338863726
1037,150,P.S. Sunter Hulu,36.0,250,140,200,128,Setu,49.0,27.634893836007105
1038,150,P.S. Sunter Hulu,36.0,250,140,200,129,Cilangkap,54.0,2.8193681019987022
1039,150,P.S. Sunter Hulu,36.0,250,140,200,130,Pondok Ranggon,53.0,3.4458903798971323
1040,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,1,Cengkareng Timur,6.0,58.21777894938198
1041,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,2,Duri Kosambi,7.0,57.62677720446633
1042,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,3,Kapuk,6.0,59.374661763473796
1043,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,4,Tanjung Duren Selatan,7.0,53.03651772172435
1044,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,5,Jelambar,6.0,53.36605078498072
1045,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,6,Wijaya Kusuma,3.0,56.346672348708324
1046,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,7,Angke,6.0,56.84981124320796
1047,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,8,Duri Selatan,7.0,55.123012716294745
1048,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,9,Pekojan,3.0,57.368487959614356
1049,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,10,Taman Sari,7.0,55.88422687009847
1050,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,11,Glodok,5.0,56.46238313302194
1051,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,12,Mangga Besar,4.0,56.554092574318936
1052,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,13,Pinangsia,6.0,57.26147490579604
1053,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,14,Tangki,6.0,56.293994217479806
1054,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,15,Keagungan,5.0,55.91616669537944
1055,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,16,Maphar,8.0,55.54946165182028
1056,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,17,Semanan,9.0,57.27525645595428
1057,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,18,Slipi,13.0,51.429908951966205
1058,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,19,Kemanggisan,14.0,51.84033724840139
1059,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,20,Sukabumi Utara,20.0,49.95384647304088
1060,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,21,Kedoya Utara,6.0,53.93348516878551
1061,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,22,Kedoya Selatan,5.0,54.09726165646273
1062,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,23,Duri Kepa,8.0,52.92079870151951
1063,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,24,Kebon Jeruk,15.0,52.40593392777481
1064,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,25,Kembangan Selatan,8.0,53.598941519279094
1065,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,26,Meruya Utara,6.0,52.36821465475317
1066,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,27,Meruya Selatan,18.0,50.75917267908663
1067,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,28,Srengseng,13.0,51.354169293964496
1068,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,29,Joglo,19.0,50.194414801427506
1069,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,30,Kembangan Utara,4.0,53.538505704034314
1070,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,31,Kapuk Muara,6.0,58.30952084148541
1071,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,32,Pejagalan,2.0,58.37558281103041
1072,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,33,Kamal Muara,0.0,63.83348962092387
1073,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,34,Pluit,2.0,59.724394107607054
1074,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,35,Ancol,3.0,59.00772196495293
1075,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,36,Pademangan Barat,0.0,57.69385205765567
1076,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,37,Pademangan Timur,2.0,57.84898703611482
1077,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,38,Warakas,3.0,59.02200746496251
1078,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,39,Sunter Agung,8.0,56.84771133807026
1079,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,40,Koja,6.0,59.92555198984292
1080,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,41,Lagoa,3.0,59.79169225903555
1081,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,42,Rawa Badak Selatan,4.0,58.15259198398489
1082,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,43,Tugu Utara,4.0,58.95732084464887
1083,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,44,Tugu Selatan,4.0,57.7918163798632
1084,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,45,Sukapura,13.0,48.84795879623952
1085,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,46,Marunda,1.0,59.2344648899461
1086,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,47,Rorotan,7.0,56.248239451571465
1087,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,48,Kelapa Gading Timur,5.0,53.93344428357005
1088,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,49,Kenari,14.0,51.23039867791228
1089,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,50,Kwitang,9.0,51.71266954603601
1090,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,51,Senen,9.0,51.713956287857094
1091,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,52,Paseban,10.0,51.0983166857618
1092,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,53,Kemayoran,10.0,51.197546386510496
1093,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,54,Sumur Batu,5.0,54.064457941269545
1094,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,55,Cempaka Baru,8.0,53.48878052652086
1095,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,56,Kebon Melati,7.0,51.51574964724623
1096,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,57,Bendungan Hilir,7.0,50.49186934710732
1097,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,58,Gelora,9.0,49.247888251690355
1098,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,59,Kebon Kacang,7.0,51.51574964724623
1099,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,60,Cempaka Putih Timur,6.0,53.045119479397144
1100,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,61,Cempaka Putih Barat,7.0,51.98481963794348
1101,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,62,Johar Baru,7.0,51.99927119361433
1102,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,63,Tanah Tinggi,6.0,54.35992789463429
1103,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,64,Kampung Rawa,9.0,52.550969751150724
1104,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,65,Gambir,4.0,52.678160561587184
1105,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,66,Duri Pulo,5.0,54.57968317166846
1106,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,67,Karang Anyar,5.0,54.679731899630866
1107,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,68,Gunung Sahari Utara,8.0,55.459246318050354
1108,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,69,Kebon Baru,17.0,46.58042298355289
1109,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,70,Bukit Duri,18.0,47.472321307813615
1110,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,71,Guntur,6.0,49.48117891738506
1111,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,72,Karet Kuningan,29.0,49.55037624472132
1112,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,73,Kuningan Timur,21.0,46.908745086754216
1113,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,74,Pasar Manggis,11.0,49.14310005426897
1114,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,75,Bangka,28.0,43.87060858702913
1115,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,76,Cilandak Timur,40.0,38.88735285372708
1116,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,77,Pondok Labu,44.0,39.222358545691264
1117,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,78,Lebak Bulus,49.0,39.75359330548345
1118,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,79,Kebayoran Lama Utara,22.0,46.59418383007941
1119,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,80,Pondok Pinang,34.0,43.72310970517217
1120,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,81,Cipulir,25.0,46.99264307971277
1121,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,82,Grogol Utara,16.0,49.773255727740974
1122,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,83,Melawai,30.0,45.42754861742348
1123,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,84,Gandaria Utara,21.0,44.776846253383766
1124,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,85,Pulo,23.0,44.833118404134716
1125,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,86,Cipete Utara,31.0,43.85490272407204
1126,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,87,Kramat Pela,22.0,46.054898567712826
1127,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,88,Selong,17.0,46.205546282784624
1128,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,89,Rawa Barat,17.0,46.451718407697804
1129,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,90,Senayan,14.0,47.515444758991904
1130,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,91,Pancoran,20.0,44.888672360687444
1131,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,92,Kalibata,28.0,43.54716799791444
1132,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,93,Pengadegan,20.0,44.52858905388506
1133,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,94,Duren Tiga,25.0,44.31151719096159
1134,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,95,Ciganjur,63.0,35.529534402635214
1135,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,96,Lenteng Agung,56.0,36.63637042271526
1136,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,97,Tanjung Barat,46.0,38.08868604718792
1137,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,98,Petukangan Selatan,25.0,46.55965468556646
1138,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,99,Kayu Manis,16.0,49.38198495230825
1139,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,100,Utan Kayu Selatan,14.0,49.403901436572866
1140,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,101,Utan Kayu Utara,13.0,50.339957027720644
1141,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,102,Balimester,16.0,47.902496670968304
1142,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,103,Bidara Cina,17.0,45.71701050274795
1143,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,104,Cipinang Besar Selatan,16.0,46.6141990069497
1144,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,105,Cipinang Muara,16.0,47.13351855996328
1145,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,106,Klender,16.0,48.455707879954794
1146,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,107,Duren Sawit,17.0,46.96005041301671
1147,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,108,Malaka Sari,10.0,47.49730889266682
1148,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,109,Kayu Putih,12.0,51.73769305002011
1149,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,110,Pulo Gadung,9.0,51.75585117162076
1150,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,111,Jati,12.0,51.72964880125148
1151,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,112,Jatinegara,10.0,49.859592417427706
1152,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,113,Rawa Terate,4.0,52.02718578992648
1153,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,114,Penggilingan,7.0,49.90812012661146
1154,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,115,Cakung Barat,10.0,52.74240504536281
1155,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,116,Pulo Gebang,7.0,50.068376239371155
1156,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,117,Cawang,25.0,44.58268969791839
1157,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,118,Cililitan,32.0,43.46370850359568
1158,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,119,Cipinang Melayu,17.0,45.29001488247417
1159,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,120,Halim Perdana K,27.0,42.64533553443509
1160,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,121,Makasar,32.0,42.6434963017604
1161,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,122,Pinang Ranti,29.0,40.30790284796166
1162,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,123,Ciracas,39.0,40.368395364309904
1163,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,124,Susukan,39.0,40.38863905312567
1164,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,125,Kelapa Dua Wetan,54.0,34.83467655298836
1165,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,126,Gedong,35.0,38.92164732187914
1166,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,127,Ceger,41.0,37.53699510129032
1167,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,128,Setu,49.0,42.14991476709146
1168,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,129,Cilangkap,54.0,35.52090171144245
1169,155,Bendung. Cibalok - Gadog (Baru),462.0,210,90,160,130,Pondok Ranggon,53.0,34.115725761638345
1170,157,P.A. Manggarai 2,12.0,950,750,850,1,Cengkareng Timur,6.0,14.662487470999292
1171,157,P.A. Manggarai 2,12.0,950,750,850,2,Duri Kosambi,7.0,19.8011910947134
1172,157,P.A. Manggarai 2,12.0,950,750,850,3,Kapuk,6.0,14.314842406290113
1173,157,P.A. Manggarai 2,12.0,950,750,850,4,Tanjung Duren Selatan,7.0,7.563111582471838
1174,157,P.A. Manggarai 2,12.0,950,750,850,5,Jelambar,6.0,9.158075555321746
1175,157,P.A. Manggarai 2,12.0,950,750,850,6,Wijaya Kusuma,3.0,10.52534668538909
1176,157,P.A. Manggarai 2,12.0,950,750,850,7,Angke,6.0,9.007712166352759
1177,157,P.A. Manggarai 2,12.0,950,750,850,8,Duri Selatan,7.0,7.309418513934438
1178,157,P.A. Manggarai 2,12.0,950,750,850,9,Pekojan,3.0,9.346153287448162
1179,157,P.A. Manggarai 2,12.0,950,750,850,10,Taman Sari,7.0,7.098536544039656
1180,157,P.A. Manggarai 2,12.0,950,750,850,11,Glodok,5.0,7.973091446967394
1181,157,P.A. Manggarai 2,12.0,950,750,850,12,Mangga Besar,4.0,8.382123692457032
1182,157,P.A. Manggarai 2,12.0,950,750,850,13,Pinangsia,6.0,8.405046134113292
1183,157,P.A. Manggarai 2,12.0,950,750,850,14,Tangki,6.0,7.420486328480326
1184,157,P.A. Manggarai 2,12.0,950,750,850,15,Keagungan,5.0,7.409315829751819
1185,157,P.A. Manggarai 2,12.0,950,750,850,16,Maphar,8.0,6.886763953894787
1186,157,P.A. Manggarai 2,12.0,950,750,850,17,Semanan,9.0,17.71876641488708
1187,157,P.A. Manggarai 2,12.0,950,750,850,18,Slipi,13.0,5.619337826271519
1188,157,P.A. Manggarai 2,12.0,950,750,850,19,Kemanggisan,14.0,7.287138080502392
1189,157,P.A. Manggarai 2,12.0,950,750,850,20,Sukabumi Utara,20.0,8.081161283531758
1190,157,P.A. Manggarai 2,12.0,950,750,850,21,Kedoya Utara,6.0,9.83054347709007
1191,157,P.A. Manggarai 2,12.0,950,750,850,22,Kedoya Selatan,5.0,10.519702599467655
1192,157,P.A. Manggarai 2,12.0,950,750,850,23,Duri Kepa,8.0,8.93823436672561
1193,157,P.A. Manggarai 2,12.0,950,750,850,24,Kebon Jeruk,15.0,8.828872337173138
1194,157,P.A. Manggarai 2,12.0,950,750,850,25,Kembangan Selatan,8.0,11.26482017644995
1195,157,P.A. Manggarai 2,12.0,950,750,850,26,Meruya Utara,6.0,11.47364519819363
1196,157,P.A. Manggarai 2,12.0,950,750,850,27,Meruya Selatan,18.0,12.676151300079116
1197,157,P.A. Manggarai 2,12.0,950,750,850,28,Srengseng,13.0,10.420213194522772
1198,157,P.A. Manggarai 2,12.0,950,750,850,29,Joglo,19.0,12.846407971368572
1199,157,P.A. Manggarai 2,12.0,950,750,850,30,Kembangan Utara,4.0,12.528789479797293
1200,157,P.A. Manggarai 2,12.0,950,750,850,31,Kapuk Muara,6.0,12.363924580495615
1201,157,P.A. Manggarai 2,12.0,950,750,850,32,Pejagalan,2.0,11.338783478917545
1202,157,P.A. Manggarai 2,12.0,950,750,850,33,Kamal Muara,0.0,19.372317089852924
1203,157,P.A. Manggarai 2,12.0,950,750,850,34,Pluit,2.0,12.5987805579012
1204,157,P.A. Manggarai 2,12.0,950,750,850,35,Ancol,3.0,9.975188309448423
1205,157,P.A. Manggarai 2,12.0,950,750,850,36,Pademangan Barat,0.0,8.367553429940122
1206,157,P.A. Manggarai 2,12.0,950,750,850,37,Pademangan Timur,2.0,8.493531168362193
1207,157,P.A. Manggarai 2,12.0,950,750,850,38,Warakas,3.0,10.089028271008676
1208,157,P.A. Manggarai 2,12.0,950,750,850,39,Sunter Agung,8.0,7.8776568903373185
1209,157,P.A. Manggarai 2,12.0,950,750,850,40,Koja,6.0,11.76895441294741
1210,157,P.A. Manggarai 2,12.0,950,750,850,41,Lagoa,3.0,12.277221618699853
1211,157,P.A. Manggarai 2,12.0,950,750,850,42,Rawa Badak Selatan,4.0,10.261596731948774
1212,157,P.A. Manggarai 2,12.0,950,750,850,43,Tugu Utara,4.0,11.718188437399926
1213,157,P.A. Manggarai 2,12.0,950,750,850,44,Tugu Selatan,4.0,10.474692858450549
1214,157,P.A. Manggarai 2,12.0,950,750,850,45,Sukapura,13.0,8.187750890276448
1215,157,P.A. Manggarai 2,12.0,950,750,850,46,Marunda,1.0,15.011024450193254
1216,157,P.A. Manggarai 2,12.0,950,750,850,47,Rorotan,7.0,13.171442587796045
1217,157,P.A. Manggarai 2,12.0,950,750,850,48,Kelapa Gading Timur,5.0,7.290429743032275
1218,157,P.A. Manggarai 2,12.0,950,750,850,49,Kenari,14.0,1.9218704634211123
1219,157,P.A. Manggarai 2,12.0,950,750,850,50,Kwitang,9.0,2.541567865696452
1220,157,P.A. Manggarai 2,12.0,950,750,850,51,Senen,9.0,2.5431410106049244
1221,157,P.A. Manggarai 2,12.0,950,750,850,52,Paseban,10.0,1.7905741761200016
1222,157,P.A. Manggarai 2,12.0,950,750,850,53,Kemayoran,10.0,2.2231082605775985
1223,157,P.A. Manggarai 2,12.0,950,750,850,54,Sumur Batu,5.0,5.273458610200892
1224,157,P.A. Manggarai 2,12.0,950,750,850,55,Cempaka Baru,8.0,4.276421813685658
1225,157,P.A. Manggarai 2,12.0,950,750,850,56,Kebon Melati,7.0,4.496883365827543
1226,157,P.A. Manggarai 2,12.0,950,750,850,57,Bendungan Hilir,7.0,4.760298342095709
1227,157,P.A. Manggarai 2,12.0,950,750,850,58,Gelora,9.0,5.854970171986324
1228,157,P.A. Manggarai 2,12.0,950,750,850,59,Kebon Kacang,7.0,4.496883365827543
1229,157,P.A. Manggarai 2,12.0,950,750,850,60,Cempaka Putih Timur,6.0,4.330156717407944
1230,157,P.A. Manggarai 2,12.0,950,750,850,61,Cempaka Putih Barat,7.0,3.267210346758058
1231,157,P.A. Manggarai 2,12.0,950,750,850,62,Johar Baru,7.0,2.914648779549988
1232,157,P.A. Manggarai 2,12.0,950,750,850,63,Tanah Tinggi,6.0,13.709074149004778
1233,157,P.A. Manggarai 2,12.0,950,750,850,64,Kampung Rawa,9.0,3.2657133888191687
1234,157,P.A. Manggarai 2,12.0,950,750,850,65,Gambir,4.0,4.615398291522641
1235,157,P.A. Manggarai 2,12.0,950,750,850,66,Duri Pulo,5.0,6.667309526843111
1236,157,P.A. Manggarai 2,12.0,950,750,850,67,Karang Anyar,5.0,7.190968693904576
1237,157,P.A. Manggarai 2,12.0,950,750,850,68,Gunung Sahari Utara,8.0,6.182110602007908
1238,157,P.A. Manggarai 2,12.0,950,750,850,69,Kebon Baru,17.0,2.9036905966593127
1239,157,P.A. Manggarai 2,12.0,950,750,850,70,Bukit Duri,18.0,2.180771275771801
1240,157,P.A. Manggarai 2,12.0,950,750,850,71,Guntur,6.0,1.8110298382465053
1241,157,P.A. Manggarai 2,12.0,950,750,850,72,Karet Kuningan,29.0,2.5406903871434574
1242,157,P.A. Manggarai 2,12.0,950,750,850,73,Kuningan Timur,21.0,3.8679040961493514
1243,157,P.A. Manggarai 2,12.0,950,750,850,74,Pasar Manggis,11.0,1.0034318507863607
1244,157,P.A. Manggarai 2,12.0,950,750,850,75,Bangka,28.0,6.349120126754065
1245,157,P.A. Manggarai 2,12.0,950,750,850,76,Cilandak Timur,40.0,11.875254971065567
1246,157,P.A. Manggarai 2,12.0,950,750,850,77,Pondok Labu,44.0,12.358370767970582
1247,157,P.A. Manggarai 2,12.0,950,750,850,78,Lebak Bulus,49.0,13.014881121371465
1248,157,P.A. Manggarai 2,12.0,950,750,850,79,Kebayoran Lama Utara,22.0,8.597055575801798
1249,157,P.A. Manggarai 2,12.0,950,750,850,80,Pondok Pinang,34.0,10.774910928293416
1250,157,P.A. Manggarai 2,12.0,950,750,850,81,Cipulir,25.0,8.956482582293683
1251,157,P.A. Manggarai 2,12.0,950,750,850,82,Grogol Utara,16.0,6.807559324393171
