,timestamps,id_pintu_air,tinggi_air,status,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco
0,2025-11-14 08:30:00,191.0,100.0,Normal,26.95,23.68,82.43,0.0,0.0,252.55,6.6,16.2,1000.68,100.0
1,2025-11-14 09:00:00,191.0,100.0,Normal,27.7,23.5,77.93,0.1,0.0,264.56,11.39,27.0,1000.56,100.0
2,2025-11-14 09:30:00,191.0,100.0,Normal,28.05,23.42,76.04,0.1,0.0,264.56,11.39,27.0,1000.37,100.0
3,2025-11-14 10:00:00,191.0,100.0,Normal,28.4,23.35,74.14,0.2,0.0,272.15,14.41,33.84,1000.19,100.0
4,2025-11-14 10:30:00,191.0,100.0,Normal,28.35,23.38,74.47,0.2,0.0,272.15,14.41,33.84,999.94,100.0
5,2025-11-14 11:00:00,191.0,100.0,Normal,28.3,23.4,74.8,1.4,0.0,285.77,15.9,35.28,999.69,100.0
6,2025-11-14 11:30:00,191.0,100.0,Normal,27.72,23.35,77.16,1.4,0.0,285.77,15.9,35.28,999.32,100.0
7,2025-11-14 12:00:00,191.0,100.0,Normal,27.15,23.3,79.52,0.8,0.0,291.18,15.44,37.8,998.96,100.0
8,2025-11-14 12:30:00,191.0,100.0,Normal,27.45,23.38,78.5,0.8,0.0,291.18,15.44,37.8,998.82,100.0
9,2025-11-14 13:00:00,191.0,100.0,Normal,27.75,23.45,77.47,2.5,0.0,290.38,20.16,50.4,998.68,100.0
10,2025-11-14 13:30:00,191.0,101.17,Normal,27.08,23.32,80.04,2.5,0.0,290.38,20.16,50.4,998.46,100.0
11,2025-11-14 14:00:00,191.0,102.0,Normal,26.4,23.2,82.61,1.5,0.0,274.57,13.54,40.32,998.24,100.0
12,2025-11-14 14:30:00,191.0,102.0,Normal,25.68,23.3,86.86,1.5,0.0,274.57,13.54,40.32,998.02,100.0
13,2025-11-14 15:00:00,191.0,102.0,Normal,24.95,23.4,91.12,2.7,0.0,258.52,11.76,27.36,997.8,100.0
14,2025-11-14 15:30:00,191.0,102.0,Normal,25.03,23.52,91.4,2.7,0.0,258.52,11.76,27.36,997.6,100.0
15,2025-11-14 16:00:00,191.0,102.0,Normal,25.1,23.65,91.68,1.4,0.0,241.05,9.67,21.96,997.41,100.0
16,2025-11-14 16:30:00,191.0,102.0,Normal,25.1,23.62,91.54,1.4,0.0,241.05,9.67,21.96,997.6,100.0
17,2025-11-14 17:00:00,191.0,102.0,Normal,25.1,23.6,91.41,0.3,0.0,262.73,8.53,18.36,997.8,100.0
18,2025-11-14 17:30:00,191.0,102.0,Normal,24.9,23.45,91.67,0.3,0.0,262.73,8.53,18.36,998.09,100.0
19,2025-11-14 18:00:00,191.0,102.0,Normal,24.7,23.3,91.93,0.1,0.0,234.06,8.89,19.44,998.38,100.0
20,2025-11-14 18:30:00,191.0,102.0,Normal,25.15,23.02,88.11,0.1,0.0,234.06,8.89,19.44,998.59,100.0
21,2025-11-14 19:00:00,191.0,102.0,Normal,25.6,22.75,84.28,0.0,0.0,259.51,9.89,15.48,998.81,100.0
22,2025-11-14 19:30:00,191.0,102.0,Normal,25.38,22.75,85.43,0.0,0.0,259.51,9.89,15.48,999.05,100.0
23,2025-11-14 20:00:00,191.0,102.0,Normal,25.15,22.75,86.57,0.0,0.0,247.52,5.65,17.64,999.29,100.0
24,2025-11-14 20:30:00,191.0,102.0,Normal,24.95,22.68,87.21,0.0,0.0,247.52,5.65,17.64,999.73,100.0
25,2025-11-14 21:00:00,191.0,102.0,Normal,24.75,22.6,87.86,0.0,0.0,271.55,6.66,12.24,1000.17,100.0
26,2025-11-14 21:30:00,191.0,102.0,Normal,24.52,22.53,88.65,0.0,0.0,271.55,6.66,12.24,1000.36,100.0
27,2025-11-14 22:00:00,191.0,102.0,Normal,24.3,22.45,89.44,0.0,0.0,242.53,5.07,12.24,1000.55,100.0
28,2025-11-14 22:30:00,191.0,102.0,Normal,24.08,22.4,90.38,0.0,0.0,242.53,5.07,12.24,1000.59,100.0
29,2025-11-14 23:00:00,191.0,102.0,Normal,23.85,22.35,91.33,0.3,0.0,235.98,8.69,15.84,1000.63,100.0
30,2025-11-14 23:30:00,191.0,102.0,Normal,23.82,22.22,90.77,0.3,0.0,235.98,8.69,15.84,1000.28,100.0
31,2025-11-15 00:00:00,191.0,102.0,Normal,23.8,22.1,90.22,0.2,0.0,196.46,8.26,16.2,999.94,80.0
32,2025-11-15 00:30:00,191.0,102.0,Normal,23.8,22.35,91.61,0.2,0.0,196.46,8.26,16.2,999.74,80.0
33,2025-11-15 01:00:00,191.0,102.0,Normal,23.8,22.6,93.0,0.2,0.0,171.47,3.64,15.12,999.54,100.0
34,2025-11-15 01:30:00,191.0,102.0,Normal,23.68,22.42,92.72,0.2,0.0,171.47,3.64,15.12,999.19,100.0
35,2025-11-15 02:00:00,191.0,102.0,Normal,23.55,22.25,92.43,0.2,0.0,173.42,4.71,12.96,998.84,48.0
36,2025-11-15 02:30:00,191.0,102.0,Normal,23.3,22.2,93.56,0.2,0.0,173.42,4.71,12.96,998.53,48.0
37,2025-11-15 03:00:00,191.0,102.0,Normal,23.05,22.15,94.68,0.1,0.0,249.15,4.04,7.2,998.23,51.0
38,2025-11-15 03:30:00,191.0,102.0,Normal,22.9,22.25,96.14,0.1,0.0,249.15,4.04,7.2,998.37,51.0
39,2025-11-15 04:00:00,191.0,102.0,Normal,22.75,22.35,97.6,0.3,0.0,263.99,3.44,6.84,998.51,97.0
40,2025-11-15 04:30:00,191.0,102.0,Normal,22.62,22.28,97.9,0.3,0.0,263.99,3.44,6.84,998.66,97.0
41,2025-11-15 05:00:00,191.0,102.0,Normal,22.5,22.2,98.19,0.4,0.0,223.26,4.2,6.12,998.8,87.0
42,2025-11-15 05:30:00,191.0,102.0,Normal,22.6,22.2,97.6,0.4,0.0,223.26,4.2,6.12,999.05,87.0
43,2025-11-15 06:00:00,191.0,102.0,Normal,22.7,22.2,97.01,0.0,0.0,226.27,5.73,9.36,999.3,84.0
44,2025-11-15 06:30:00,191.0,102.0,Normal,24.12,22.45,90.64,0.0,0.0,226.27,5.73,9.36,999.45,84.0
45,2025-11-15 07:00:00,191.0,102.0,Normal,25.55,22.7,84.28,0.0,0.0,175.24,4.33,10.44,999.6,49.0
46,2025-11-15 07:30:00,191.0,102.0,Normal,27.0,22.5,76.82,0.0,0.0,175.24,4.33,10.44,999.89,49.0
47,2025-11-15 08:00:00,191.0,102.0,Normal,28.45,22.3,69.37,0.0,0.0,199.8,4.78,13.68,1000.19,73.0
48,2025-11-15 08:30:00,191.0,102.0,Normal,29.08,22.3,66.95,0.0,0.0,199.8,4.78,13.68,1000.46,73.0
49,2025-11-15 09:00:00,191.0,102.0,Normal,29.7,22.3,64.53,0.1,0.0,285.35,9.52,20.52,1000.73,98.0
50,2025-11-15 09:30:00,191.0,102.0,Normal,29.78,22.47,64.94,0.1,0.0,285.35,9.52,20.52,1000.73,98.0
51,2025-11-15 10:00:00,191.0,102.0,Normal,29.85,22.65,65.35,0.2,0.0,291.96,12.03,26.28,1000.73,97.0
52,2025-11-15 10:30:00,191.0,102.0,Normal,30.18,22.92,65.22,0.2,0.0,291.96,12.03,26.28,1000.49,97.0
53,2025-11-15 11:00:00,191.0,102.0,Normal,30.5,23.2,65.09,0.1,0.0,297.51,9.74,30.6,1000.26,88.0
54,2025-11-15 11:30:00,191.0,719.93,Normal,30.62,23.48,65.71,0.1,0.0,297.51,9.74,30.6,999.72,88.0
55,2025-11-15 12:00:00,191.0,61.0,Normal,30.75,23.75,66.33,0.0,0.0,307.3,9.5,29.52,999.18,64.0
56,2025-11-15 12:30:00,191.0,60.34,Normal,30.68,23.6,66.02,0.0,0.0,307.3,9.5,29.52,998.98,64.0
57,2025-11-15 13:00:00,191.0,58.0,Normal,30.6,23.45,65.7,1.1,0.0,289.36,14.12,36.36,998.78,86.0
58,2025-11-15 13:30:00,191.0,58.0,Normal,29.12,23.7,73.01,1.1,0.0,289.36,14.12,36.36,998.58,86.0
59,2025-11-15 14:00:00,191.0,58.0,Normal,27.65,23.95,80.31,1.5,0.0,300.04,17.26,37.44,998.38,100.0
60,2025-11-15 14:30:00,191.0,58.0,Normal,27.55,23.82,80.17,1.5,0.0,300.04,17.26,37.44,998.13,100.0
61,2025-11-15 15:00:00,191.0,58.0,Normal,27.45,23.7,80.04,0.1,0.0,223.73,5.73,35.28,997.88,100.0
