,timestamps,id_pintu_air,tinggi_air,status,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco
0,2025-11-20 11:30:00,201.0,102.0,Normal,27.68,24.05,80.69,5.5,0.0,294.26,14.02,35.28,1008.23,98.0
1,2025-11-20 12:00:00,201.0,117.95,Normal,28.6,24.75,79.71,2.2,0.0,267.99,10.27,32.76,1007.69,100.0
2,2025-11-20 12:30:00,201.0,73.0,Normal,27.12,24.32,84.9,2.2,0.0,267.99,10.27,32.76,1007.63,100.0
3,2025-11-20 13:00:00,201.0,73.0,Normal,25.65,23.9,90.08,6.9,0.0,242.1,6.92,33.12,1007.58,100.0
4,2025-11-20 13:30:00,201.0,72.34,Normal,26.38,24.12,87.51,6.9,0.0,242.1,6.92,33.12,1007.23,100.0
5,2025-11-20 14:00:00,201.0,72.0,Normal,27.1,24.35,84.95,1.6,0.0,263.99,6.88,20.52,1006.88,100.0
6,2025-11-20 14:30:00,201.0,72.65,Normal,26.4,23.95,86.44,1.6,0.0,263.99,6.88,20.52,1006.78,100.0
7,2025-11-20 15:00:00,201.0,82.3,Normal,25.7,23.55,87.94,4.0,0.0,280.41,8.97,32.76,1006.68,100.0
8,2025-11-20 15:30:00,201.0,89.63,Normal,25.72,23.68,88.47,4.0,0.0,280.41,8.97,32.76,1006.63,100.0
9,2025-11-20 16:00:00,201.0,100.96,Normal,25.75,23.8,89.01,0.8,0.0,271.22,8.46,21.6,1006.58,100.0
10,2025-11-20 16:30:00,201.0,106.34,Normal,25.52,23.6,89.12,0.8,0.0,271.22,8.46,21.6,1006.78,100.0
11,2025-11-20 17:00:00,201.0,103.36,Normal,25.3,23.4,89.24,0.5,0.0,265.18,14.99,32.4,1006.98,100.0
12,2025-11-20 17:30:00,201.0,98.36,Normal,25.18,23.28,89.23,0.5,0.0,265.18,14.99,32.4,1007.43,100.0
13,2025-11-20 18:00:00,201.0,93.04,Normal,25.05,23.15,89.22,0.5,0.0,259.51,14.83,32.4,1007.88,100.0
14,2025-11-20 18:30:00,201.0,88.7,Normal,24.92,23.32,90.86,0.5,0.0,259.51,14.83,32.4,1008.62,100.0
15,2025-11-20 19:00:00,201.0,85.02,Normal,24.8,23.5,92.5,0.4,0.0,260.31,14.97,32.76,1009.37,100.0
16,2025-11-20 19:30:00,201.0,82.68,Normal,24.58,23.18,91.93,0.4,0.0,260.31,14.97,32.76,1009.42,100.0
