,timestamps,id_pintu_air,tinggi_air,status,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco
38,2025-11-16 18:30:00,199.0,46.0,Normal,27.25,22.8,76.74,0.0,0.0,255.62,7.25,24.12,1007.09,99.0
39,2025-11-16 19:00:00,199.0,45.68,Normal,27.25,22.25,74.18,0.0,0.0,263.29,12.32,16.2,1007.39,100.0
40,2025-11-16 19:30:00,199.0,45.0,Normal,27.0,22.42,76.11,0.0,0.0,263.29,12.32,16.2,1007.94,100.0
41,2025-11-16 20:00:00,199.0,44.0,Normal,26.75,22.6,78.03,0.0,0.0,259.16,8.61,24.48,1008.49,100.0
42,2025-11-16 20:30:00,199.0,44.0,Normal,26.6,22.7,79.21,0.0,0.0,259.16,8.61,24.48,1008.68,100.0
43,2025-11-16 21:00:00,199.0,44.0,Normal,26.45,22.8,80.39,0.0,0.0,255.96,9.65,19.08,1008.88,100.0
44,2025-11-16 21:30:00,199.0,44.0,Normal,26.4,22.88,81.0,0.0,0.0,255.96,9.65,19.08,1008.88,100.0
45,2025-11-16 22:00:00,199.0,44.0,Normal,26.35,22.95,81.61,0.0,0.0,260.34,8.58,19.08,1008.88,100.0
46,2025-11-16 22:30:00,199.0,44.0,Normal,26.12,22.98,82.83,0.0,0.0,260.34,8.58,19.08,1008.63,100.0
47,2025-11-16 23:00:00,199.0,43.72,Normal,25.9,23.0,84.06,0.0,0.0,252.72,8.48,17.28,1008.38,100.0
48,2025-11-16 23:30:00,199.0,43.0,Normal,25.8,23.02,84.69,0.0,0.0,252.72,8.48,17.28,1008.33,100.0
49,2025-11-17 00:00:00,199.0,43.0,Normal,25.7,23.05,85.32,0.0,0.0,271.25,8.28,16.56,1008.28,100.0
50,2025-11-17 00:30:00,199.0,42.0,Normal,25.82,23.05,84.69,0.0,0.0,271.25,8.28,16.56,1007.88,100.0
51,2025-11-17 01:00:00,199.0,42.0,Normal,25.95,23.05,84.07,0.0,0.0,272.49,12.43,17.64,1007.48,100.0
52,2025-11-17 01:30:00,199.0,41.34,Normal,25.82,23.05,84.69,0.0,0.0,272.49,12.43,17.64,1007.23,100.0
53,2025-11-17 02:00:00,199.0,41.0,Normal,25.7,23.05,85.32,0.0,0.0,270.0,10.98,25.56,1006.98,99.0
54,2025-11-17 02:30:00,199.0,41.0,Normal,25.58,23.1,86.22,0.0,0.0,270.0,10.98,25.56,1006.88,99.0
55,2025-11-17 03:00:00,199.0,41.0,Normal,25.45,23.15,87.12,0.0,0.0,264.47,11.21,23.04,1006.78,100.0
56,2025-11-17 03:30:00,199.0,41.33,Normal,25.45,23.15,87.12,0.0,0.0,264.47,11.21,23.04,1006.88,100.0
57,2025-11-17 04:00:00,199.0,42.0,Normal,25.45,23.15,87.12,0.0,0.0,258.52,11.76,24.48,1006.98,100.0
58,2025-11-17 04:30:00,199.0,42.0,Normal,25.38,23.12,87.38,0.0,0.0,258.52,11.76,24.48,1007.08,100.0
59,2025-11-17 05:00:00,199.0,42.0,Normal,25.3,23.1,87.64,0.0,0.0,259.99,12.43,26.64,1007.18,100.0
60,2025-11-17 05:30:00,199.0,42.0,Normal,25.32,23.08,87.38,0.0,0.0,259.99,12.43,26.64,1007.38,100.0
61,2025-11-17 06:00:00,199.0,43.33,Normal,25.35,23.05,87.11,0.0,0.0,261.47,10.92,26.28,1007.58,100.0
62,2025-11-17 06:30:00,199.0,44.0,Normal,26.0,23.38,85.5,0.0,0.0,261.47,10.92,26.28,1007.83,100.0
63,2025-11-17 07:00:00,199.0,44.0,Normal,26.65,23.7,83.89,0.0,0.0,255.41,13.58,23.4,1008.09,100.0
64,2025-11-17 07:30:00,199.0,44.0,Normal,27.12,23.78,81.98,0.0,0.0,255.41,13.58,23.4,1008.44,100.0
65,2025-11-17 08:00:00,199.0,44.0,Normal,27.6,23.85,80.06,0.0,0.0,249.78,14.58,33.48,1008.79,100.0
66,2025-11-17 08:30:00,199.0,45.67,Normal,28.1,24.05,78.71,0.0,0.0,249.78,14.58,33.48,1008.7,100.0
67,2025-11-17 09:00:00,199.0,43.0,Normal,28.6,24.25,77.36,0.0,0.0,250.35,13.38,33.12,1008.6,100.0
68,2025-11-17 09:30:00,199.0,43.66,Normal,29.35,24.15,73.73,0.0,0.0,250.35,13.38,33.12,1008.46,100.0
69,2025-11-17 10:00:00,199.0,45.66,Normal,30.1,24.05,70.1,0.2,0.0,250.02,12.64,33.12,1008.31,99.0
70,2025-11-17 10:30:00,199.0,45.67,Normal,30.4,23.88,68.21,0.2,0.0,250.02,12.64,33.12,1007.87,99.0
71,2025-11-17 11:00:00,199.0,44.34,Normal,30.7,23.7,66.32,0.2,0.0,256.16,12.79,33.84,1007.42,99.0
72,2025-11-17 11:30:00,199.0,44.0,Normal,31.03,23.6,64.73,0.2,0.0,256.16,12.79,33.84,1006.92,99.0
73,2025-11-17 12:00:00,199.0,45.0,Normal,31.35,23.5,63.14,0.1,0.0,258.85,13.03,34.56,1006.43,100.0
74,2025-11-17 12:30:00,199.0,45.0,Normal,31.42,23.3,62.13,0.1,0.0,258.85,13.03,34.56,1006.13,100.0
75,2025-11-17 13:00:00,199.0,44.67,Normal,31.5,23.1,61.11,0.3,0.0,279.67,16.07,36.0,1005.83,99.0
76,2025-11-17 13:30:00,199.0,44.0,Normal,30.65,23.18,64.54,0.3,0.0,279.67,16.07,36.0,1005.52,99.0
77,2025-11-17 14:00:00,199.0,44.0,Normal,29.8,23.25,67.97,1.5,0.0,258.92,17.79,43.92,1005.22,99.0
78,2025-11-17 14:30:00,199.0,43.0,Normal,29.65,23.08,67.83,1.5,0.0,258.92,17.79,43.92,1005.02,99.0
79,2025-11-17 15:00:00,199.0,43.0,Normal,29.5,22.9,67.7,0.0,0.0,258.25,18.57,43.56,1004.82,100.0
80,2025-11-17 15:30:00,199.0,44.0,Normal,29.32,22.92,68.5,0.0,0.0,258.25,18.57,43.56,1004.71,100.0
81,2025-11-17 16:00:00,199.0,44.0,Normal,29.15,22.95,69.29,0.0,0.0,254.22,17.21,41.04,1004.61,100.0
82,2025-11-17 16:30:00,199.0,44.0,Normal,28.78,22.72,69.86,0.0,0.0,254.22,17.21,41.04,1004.81,100.0
83,2025-11-17 17:00:00,199.0,44.0,Normal,28.4,22.5,70.42,0.0,0.0,248.63,13.34,37.44,1005.01,100.0
84,2025-11-17 17:30:00,199.0,44.32,Normal,27.9,22.45,72.31,0.0,0.0,248.63,13.34,37.44,1005.45,100.0
85,2025-11-17 18:00:00,199.0,45.66,Normal,27.4,22.4,74.2,0.0,0.0,237.2,9.64,28.8,1005.9,100.0
86,2025-11-17 18:30:00,199.0,46.33,Normal,27.3,22.9,76.98,0.0,0.0,237.2,9.64,28.8,1006.29,100.0
87,2025-11-17 19:00:00,199.0,45.34,Normal,27.2,23.4,79.77,0.0,0.0,204.9,5.56,19.8,1006.69,100.0
88,2025-11-17 19:30:00,199.0,44.0,Normal,27.0,23.7,82.22,0.0,0.0,204.9,5.56,19.8,1006.94,100.0
89,2025-11-17 20:00:00,199.0,43.35,Normal,26.8,24.0,84.67,0.0,0.0,229.76,3.07,10.08,1007.19,100.0
90,2025-11-17 20:30:00,199.0,43.0,Normal,26.72,23.8,84.03,0.0,0.0,229.76,3.07,10.08,1007.59,100.0
91,2025-11-17 21:00:00,199.0,43.0,Normal,26.65,23.6,83.39,0.0,0.0,215.31,5.29,10.08,1007.99,100.0
92,2025-11-17 21:30:00,199.0,43.0,Normal,26.47,23.45,83.49,0.0,0.0,215.31,5.29,10.08,1008.08,100.0
93,2025-11-17 22:00:00,199.0,43.0,Normal,26.3,23.3,83.6,0.0,0.0,222.4,5.61,10.44,1008.18,100.0
94,2025-11-17 22:30:00,199.0,43.0,Normal,26.08,23.0,83.2,0.0,0.0,222.4,5.61,10.44,1007.93,100.0
95,2025-11-17 23:00:00,199.0,43.0,Normal,25.85,22.7,82.79,0.0,0.0,223.96,7.0,13.32,1007.68,100.0
96,2025-11-17 23:30:00,199.0,42.78,Normal,25.78,22.53,82.28,0.0,0.0,223.96,7.0,13.32,1007.33,100.0
97,2025-11-18 00:00:00,199.0,42.0,Normal,25.7,22.35,81.77,0.0,0.0,237.85,7.44,15.12,1006.98,100.0
98,2025-11-18 00:30:00,199.0,42.0,Normal,26.0,22.65,81.81,0.0,0.0,237.85,7.44,15.12,1006.43,100.0
99,2025-11-18 01:00:00,199.0,42.0,Normal,26.3,22.95,81.85,0.0,0.0,252.8,7.91,15.12,1005.89,100.0
100,2025-11-18 01:30:00,199.0,42.0,Normal,26.22,23.05,82.72,0.0,0.0,252.8,7.91,15.12,1005.64,100.0
101,2025-11-18 02:00:00,199.0,42.0,Normal,26.15,23.15,83.58,0.0,0.0,258.18,7.91,16.2,1005.39,100.0
102,2025-11-18 02:30:00,199.0,43.33,Normal,26.0,23.2,84.59,0.0,0.0,258.18,7.91,16.2,1005.24,100.0
103,2025-11-18 03:00:00,199.0,52.65,Normal,25.85,23.25,85.6,0.0,0.0,258.69,6.42,16.56,1005.09,100.0
104,2025-11-18 03:30:00,199.0,57.99,Normal,25.7,23.25,86.36,0.0,0.0,258.69,6.42,16.56,1005.48,100.0
105,2025-11-18 04:00:00,199.0,58.34,Normal,25.55,23.25,87.13,0.0,0.0,270.0,6.12,12.6,1005.88,100.0
106,2025-11-18 04:30:00,199.0,57.0,Normal,25.52,23.15,86.74,0.0,0.0,270.0,6.12,12.6,1005.93,100.0
107,2025-11-18 05:00:00,199.0,57.0,Normal,25.5,23.05,86.34,0.0,0.0,264.81,7.95,15.84,1005.98,100.0
108,2025-11-18 05:30:00,199.0,57.33,Normal,25.45,23.05,86.6,0.0,0.0,264.81,7.95,15.84,1006.48,100.0
109,2025-11-18 06:00:00,199.0,59.99,Normal,25.4,23.05,86.86,0.3,0.0,277.0,10.34,19.8,1006.98,100.0
110,2025-11-18 06:30:00,199.0,62.33,Normal,25.32,23.15,87.78,0.3,0.0,277.0,10.34,19.8,1007.23,100.0
111,2025-11-18 07:00:00,199.0,64.32,Normal,25.25,23.25,88.7,0.2,0.0,186.34,4.89,22.68,1007.48,100.0
112,2025-11-18 07:30:00,199.0,65.01,Normal,25.75,23.25,86.15,0.2,0.0,186.34,4.89,22.68,1007.73,100.0
113,2025-11-18 08:00:00,199.0,64.0,Normal,26.25,23.25,83.59,0.1,0.0,160.2,4.78,14.04,1007.98,100.0
114,2025-11-18 08:30:00,199.0,64.0,Normal,27.15,23.3,79.63,0.1,0.0,160.2,4.78,14.04,1007.84,100.0
115,2025-11-18 09:00:00,199.0,64.0,Normal,28.05,23.35,75.67,0.0,0.0,183.81,5.41,17.28,1007.7,100.0
116,2025-11-18 09:30:00,199.0,64.66,Normal,28.88,23.68,73.59,0.0,0.0,183.81,5.41,17.28,1007.45,100.0
117,2025-11-18 10:00:00,199.0,67.66,Normal,29.7,24.0,71.52,0.0,0.0,299.05,1.85,22.32,1007.21,100.0
118,2025-11-18 10:30:00,199.0,78.25,Normal,28.58,23.68,74.94,0.0,0.0,299.05,1.85,22.32,1007.2,100.0
119,2025-11-18 11:00:00,199.0,95.69,Normal,27.45,23.35,78.37,5.6,0.0,331.97,15.7,37.8,1007.19,100.0
120,2025-11-18 11:30:00,199.0,104.24,Normal,27.48,23.62,79.57,5.6,0.0,331.97,15.7,37.8,1006.75,100.0
121,2025-11-18 12:00:00,199.0,136.27,Normal,27.5,23.9,80.77,0.2,0.0,321.52,8.97,36.72,1006.3,100.0
122,2025-11-18 12:30:00,199.0,145.33,Normal,26.9,23.45,81.43,0.2,0.0,321.52,8.97,36.72,1006.29,100.0
123,2025-11-18 13:00:00,199.0,177.8,Normal,26.3,23.0,82.1,0.2,0.0,315.76,9.55,29.16,1006.29,100.0
124,2025-11-18 13:30:00,199.0,245.14,Normal,26.65,23.28,81.77,0.2,0.0,315.76,9.55,29.16,1005.94,100.0
125,2025-11-18 14:00:00,199.0,278.94,Normal,27.0,23.55,81.44,0.6,0.0,308.0,7.31,24.84,1005.59,100.0
126,2025-11-18 14:30:00,199.0,284.0,Normal,26.85,23.45,81.67,0.6,0.0,308.0,7.31,24.84,1005.34,100.0
127,2025-11-18 15:00:00,199.0,282.69,Normal,26.7,23.35,81.9,2.8,0.0,285.26,6.16,21.24,1005.09,100.0
128,2025-11-18 15:30:00,199.0,276.7,Normal,26.0,23.12,84.24,2.8,0.0,285.26,6.16,21.24,1005.14,100.0
129,2025-11-18 16:00:00,199.0,269.38,Normal,25.3,22.9,86.58,13.1,0.0,282.09,5.15,25.2,1005.18,100.0
130,2025-11-18 16:30:00,199.0,256.71,Normal,25.25,23.4,89.55,13.1,0.0,282.09,5.15,25.2,1004.98,100.0
131,2025-11-18 17:00:00,199.0,240.11,Normal,25.2,23.9,92.52,0.7,0.0,268.81,8.64,16.92,1004.78,100.0
132,2025-11-18 17:30:00,199.0,222.74,Normal,25.1,23.58,91.27,0.7,0.0,268.81,8.64,16.92,1005.03,100.0
133,2025-11-18 18:00:00,199.0,208.43,Normal,25.0,23.25,90.03,0.1,0.0,266.05,10.46,20.88,1005.28,100.0
134,2025-11-18 18:30:00,199.0,193.42,Normal,24.98,23.12,89.49,0.1,0.0,266.05,10.46,20.88,1005.58,100.0
135,2025-11-18 19:00:00,199.0,182.43,Normal,24.95,23.0,88.94,0.0,0.0,257.99,8.65,20.16,1005.88,100.0
136,2025-11-18 19:30:00,199.0,174.35,Normal,24.9,22.8,88.14,0.0,0.0,257.99,8.65,20.16,1006.23,100.0
137,2025-11-18 20:00:00,199.0,164.43,Normal,24.85,22.6,87.33,0.0,0.0,262.5,6.9,16.2,1006.57,100.0
138,2025-11-18 20:30:00,199.0,157.38,Normal,24.78,22.58,87.59,0.0,0.0,262.5,6.9,16.2,1006.87,100.0
139,2025-11-18 21:00:00,199.0,157.0,Normal,24.7,22.55,87.85,0.0,0.0,252.35,4.16,12.96,1007.17,100.0
140,2025-11-18 21:30:00,199.0,154.36,Normal,24.6,22.45,87.84,0.0,0.0,252.35,4.16,12.96,1007.17,100.0
141,2025-11-18 22:00:00,199.0,154.61,Normal,24.5,22.35,87.84,1.3,0.0,261.25,2.37,9.36,1007.17,100.0
142,2025-11-18 22:30:00,199.0,155.07,Normal,24.42,22.38,88.37,1.3,0.0,261.25,2.37,9.36,1006.97,100.0
143,2025-11-18 23:00:00,199.0,153.28,Normal,24.35,22.4,88.9,0.2,0.0,273.37,3.07,3.24,1006.77,100.0
144,2025-11-18 23:30:00,199.0,153.22,Normal,24.3,22.52,89.85,0.2,0.0,273.37,3.07,3.24,1006.67,100.0
145,2025-11-19 00:00:00,199.0,150.35,Normal,24.25,22.65,90.8,0.0,0.0,275.44,3.8,7.56,1006.57,100.0
146,2025-11-19 00:30:00,199.0,144.01,Normal,24.18,22.78,91.91,0.0,0.0,275.44,3.8,7.56,1006.22,100.0
147,2025-11-19 01:00:00,199.0,138.34,Normal,24.1,22.9,93.02,0.3,0.0,326.31,0.65,11.16,1005.87,100.0
148,2025-11-19 01:30:00,199.0,132.34,Normal,23.9,22.88,94.01,0.3,0.0,326.31,0.65,11.16,1005.72,100.0
149,2025-11-19 02:00:00,199.0,126.34,Normal,23.7,22.85,95.0,0.1,0.0,180.0,2.34,4.32,1005.57,99.0
150,2025-11-19 02:30:00,199.0,121.68,Normal,23.65,22.88,95.43,0.1,0.0,180.0,2.34,4.32,1005.42,99.0
151,2025-11-19 03:00:00,199.0,117.01,Normal,23.6,22.9,95.86,0.0,0.0,170.54,4.38,7.56,1005.27,99.0
152,2025-11-19 03:30:00,199.0,114.34,Normal,23.62,22.82,95.28,0.0,0.0,170.54,4.38,7.56,1005.42,99.0
153,2025-11-19 04:00:00,199.0,109.68,Normal,23.65,22.75,94.71,0.0,0.0,171.57,4.91,10.08,1005.57,100.0
154,2025-11-19 04:30:00,199.0,105.34,Normal,23.38,22.55,95.13,0.0,0.0,171.57,4.91,10.08,1005.76,100.0
155,2025-11-19 05:00:00,199.0,102.01,Normal,23.1,22.35,95.55,0.0,0.0,168.69,3.67,9.0,1005.96,100.0
156,2025-11-19 05:30:00,199.0,100.01,Normal,23.45,22.4,93.86,0.0,0.0,168.69,3.67,9.0,1006.26,100.0
157,2025-11-19 06:00:00,199.0,95.34,Normal,23.8,22.45,92.16,0.0,0.0,190.78,3.85,6.12,1006.57,100.0
158,2025-11-19 06:30:00,199.0,93.01,Normal,24.45,22.95,91.37,0.0,0.0,190.78,3.85,6.12,1006.97,100.0
159,2025-11-19 07:00:00,199.0,91.01,Normal,25.1,23.45,90.58,0.0,0.0,225.0,2.04,9.0,1007.37,100.0
160,2025-11-19 07:30:00,199.0,89.01,Normal,26.12,23.58,86.02,0.0,0.0,225.0,2.04,9.0,1007.63,100.0
161,2025-11-19 08:00:00,199.0,87.34,Normal,27.15,23.7,81.46,0.0,0.0,243.44,2.01,10.44,1007.89,100.0
162,2025-11-19 08:30:00,199.0,85.34,Normal,27.85,23.68,78.15,0.0,0.0,243.44,2.01,10.44,1008.04,100.0
163,2025-11-19 09:00:00,199.0,84.34,Normal,28.55,23.65,74.84,0.0,0.0,256.87,5.55,20.88,1008.2,100.0
164,2025-11-19 09:30:00,199.0,85.33,Normal,28.97,23.95,74.35,0.0,0.0,256.87,5.55,20.88,1008.05,100.0
165,2025-11-19 10:00:00,199.0,86.0,Normal,29.4,24.25,73.86,0.0,0.0,266.05,5.23,21.24,1007.91,100.0
166,2025-11-19 10:30:00,199.0,85.67,Normal,29.85,24.4,72.64,0.0,0.0,266.05,5.23,21.24,1007.56,100.0
167,2025-11-19 11:00:00,199.0,85.68,Normal,30.3,24.55,71.41,0.2,0.0,285.26,6.16,24.12,1007.22,98.0
168,2025-11-19 11:30:00,199.0,81.01,Normal,30.22,24.25,70.45,0.2,0.0,285.26,6.16,24.12,1006.57,98.0
169,2025-11-19 12:00:00,199.0,79.34,Normal,30.15,23.95,69.48,0.2,0.0,315.0,9.16,25.56,1005.92,98.0
170,2025-11-19 12:30:00,199.0,79.33,Normal,29.2,24.18,74.57,0.2,0.0,315.0,9.16,25.56,1005.86,98.0
171,2025-11-19 13:00:00,199.0,78.67,Normal,28.25,24.4,79.67,4.0,0.0,273.47,5.95,31.32,1005.8,94.0
172,2025-11-19 13:30:00,199.0,77.01,Normal,28.3,24.42,79.56,4.0,0.0,273.47,5.95,31.32,1005.36,94.0
173,2025-11-19 14:00:00,199.0,77.01,Normal,28.35,24.45,79.44,0.3,0.0,262.03,9.09,30.24,1004.91,91.0
174,2025-11-19 14:30:00,199.0,74.33,Normal,28.25,24.1,78.25,0.3,0.0,262.03,9.09,30.24,1004.61,91.0
175,2025-11-19 15:00:00,199.0,77.33,Normal,28.15,23.75,77.07,0.2,0.0,247.83,10.5,27.72,1004.31,98.0
176,2025-11-19 15:30:00,199.0,78.3,Normal,27.68,23.85,79.76,0.2,0.0,247.83,10.5,27.72,1004.3,98.0
177,2025-11-19 16:00:00,199.0,88.62,Normal,27.2,23.95,82.45,0.3,0.0,274.4,7.04,30.24,1004.3,100.0
178,2025-11-19 16:30:00,199.0,95.64,Normal,27.15,24.08,83.32,0.3,0.0,274.4,7.04,30.24,1004.55,100.0
179,2025-11-19 17:00:00,199.0,100.31,Normal,27.1,24.2,84.19,0.1,0.0,257.47,4.98,17.28,1004.8,100.0
180,2025-11-19 17:30:00,199.0,103.0,Normal,26.85,24.32,86.1,0.1,0.0,257.47,4.98,17.28,1005.29,100.0
181,2025-11-19 18:00:00,199.0,99.04,Normal,26.6,24.45,88.01,0.1,0.0,270.0,3.24,11.88,1005.79,100.0
182,2025-11-19 18:30:00,199.0,92.36,Normal,26.3,24.08,87.59,0.1,0.0,270.0,3.24,11.88,1006.04,100.0
183,2025-11-19 19:00:00,199.0,89.67,Normal,26.0,23.7,87.17,1.2,0.0,237.53,9.39,6.48,1006.28,100.0
184,2025-11-19 19:30:00,199.0,93.95,Normal,25.98,23.4,85.75,1.2,0.0,237.53,9.39,6.48,1006.63,100.0
185,2025-11-19 20:00:00,199.0,97.94,Normal,25.95,23.1,84.32,0.0,0.0,229.76,12.26,24.48,1006.98,100.0
186,2025-11-19 20:30:00,199.0,99.35,Normal,25.88,23.1,84.7,0.0,0.0,229.76,12.26,24.48,1007.23,100.0
187,2025-11-19 21:00:00,199.0,97.04,Normal,25.8,23.1,85.07,0.0,0.0,239.89,10.4,24.48,1007.48,100.0
188,2025-11-19 21:30:00,199.0,94.69,Normal,25.65,23.05,85.58,0.0,0.0,239.89,10.4,24.48,1007.53,100.0
189,2025-11-19 22:00:00,199.0,92.06,Normal,25.5,23.0,86.08,0.0,0.0,246.54,10.4,20.52,1007.58,100.0
190,2025-11-19 22:30:00,199.0,92.81,Normal,25.38,22.98,86.59,0.0,0.0,246.54,10.4,20.52,1007.48,100.0
191,2025-11-19 23:00:00,199.0,90.0,Normal,25.25,22.95,87.1,0.0,0.0,249.23,11.17,22.32,1007.38,100.0
192,2025-11-19 23:30:00,199.0,90.0,Normal,25.18,23.03,87.9,0.0,0.0,249.23,11.17,22.32,1007.28,100.0
193,2025-11-20 00:00:00,199.0,89.67,Normal,25.1,23.1,88.69,0.0,0.0,250.41,11.27,23.04,1007.17,100.0
194,2025-11-20 00:30:00,199.0,88.34,Normal,25.38,23.32,88.44,0.0,0.0,250.41,11.27,23.04,1006.68,100.0
195,2025-11-20 01:00:00,199.0,86.67,Normal,25.65,23.55,88.2,0.0,0.0,253.47,12.02,25.56,1006.18,100.0
196,2025-11-20 01:30:00,199.0,84.0,Normal,25.6,23.45,87.93,0.0,0.0,253.47,12.02,25.56,1005.83,100.0
197,2025-11-20 02:00:00,199.0,81.01,Normal,25.55,23.35,87.66,0.0,0.0,253.94,12.36,25.2,1005.48,100.0
198,2025-11-20 02:30:00,199.0,78.34,Normal,25.35,23.3,88.44,0.0,0.0,253.94,12.36,25.2,1005.33,100.0
199,2025-11-20 03:00:00,199.0,76.34,Normal,25.15,23.25,89.23,0.1,0.0,248.2,10.66,25.92,1005.18,100.0
200,2025-11-20 03:30:00,199.0,76.0,Normal,24.88,22.95,89.07,0.1,0.0,248.2,10.66,25.92,1005.33,100.0
201,2025-11-20 04:00:00,199.0,76.0,Normal,24.6,22.65,88.92,0.1,0.0,226.06,13.75,28.08,1005.48,100.0
202,2025-11-20 04:30:00,199.0,75.34,Normal,24.22,22.5,90.12,0.1,0.0,226.06,13.75,28.08,1005.57,100.0
203,2025-11-20 05:00:00,199.0,74.0,Normal,23.85,22.35,91.33,0.2,0.0,214.76,10.74,28.8,1005.67,100.0
