,timestamps,id_pintu_air,tinggi_air,status,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,coco
0,2025-11-17 23:30:00,196.0,184.0,Normal,25.18,22.53,85.27,0.0,0.0,230.39,6.78,12.24,1004.5,100.0
1,2025-11-18 00:00:00,196.0,28.54,Normal,25.15,22.35,84.49,0.0,0.0,244.65,7.57,14.4,1004.2,100.0
2,2025-11-18 00:30:00,196.0,24.0,Normal,25.45,22.45,83.51,0.0,0.0,244.65,7.57,14.4,1003.61,100.0
3,2025-11-18 01:00:00,196.0,23.0,Normal,25.75,22.55,82.53,0.0,0.0,255.96,5.94,14.4,1003.02,100.0
4,2025-11-18 01:30:00,196.0,23.0,Normal,25.68,22.62,83.28,0.0,0.0,255.96,5.94,14.4,1002.82,100.0
5,2025-11-18 02:00:00,196.0,23.0,Normal,25.6,22.7,84.03,0.0,0.0,277.12,7.26,13.68,1002.62,100.0
6,2025-11-18 02:30:00,196.0,23.0,Normal,25.45,22.75,85.04,0.0,0.0,277.12,7.26,13.68,1002.46,100.0
7,2025-11-18 03:00:00,196.0,23.0,Normal,25.3,22.8,86.06,0.0,0.0,271.4,7.38,15.84,1002.31,100.0
8,2025-11-18 03:30:00,196.0,23.0,Normal,25.22,22.85,86.71,0.0,0.0,271.4,7.38,15.84,1002.66,100.0
9,2025-11-18 04:00:00,196.0,23.0,Normal,25.15,22.9,87.36,0.0,0.0,287.93,6.43,13.68,1003.0,100.0
10,2025-11-18 04:30:00,196.0,23.0,Normal,25.12,22.82,87.09,0.0,0.0,287.93,6.43,13.68,1003.1,100.0
11,2025-11-18 05:00:00,196.0,23.0,Normal,25.1,22.75,86.83,0.0,0.0,277.59,8.17,15.48,1003.2,100.0
12,2025-11-18 05:30:00,196.0,23.33,Normal,25.12,22.75,86.7,0.0,0.0,277.59,8.17,15.48,1003.65,100.0
13,2025-11-18 06:00:00,196.0,24.0,Normal,25.15,22.75,86.57,0.0,0.0,285.59,8.04,15.84,1004.1,100.0
14,2025-11-18 06:30:00,196.0,24.0,Normal,24.68,22.58,88.13,0.0,0.0,285.59,8.04,15.84,1004.44,100.0
15,2025-11-18 07:00:00,196.0,24.0,Normal,24.2,22.4,89.7,0.1,0.0,226.08,6.75,23.76,1004.78,100.0
16,2025-11-18 07:30:00,196.0,25.0,Normal,24.72,22.75,88.8,0.1,0.0,226.08,6.75,23.76,1004.99,100.0
17,2025-11-18 08:00:00,196.0,25.0,Normal,25.25,23.1,87.9,0.2,0.0,262.88,1.45,11.88,1005.2,100.0
18,2025-11-18 08:30:00,196.0,25.66,Normal,26.3,23.12,82.89,0.2,0.0,262.88,1.45,11.88,1005.11,100.0
19,2025-11-18 09:00:00,196.0,26.0,Normal,27.35,23.15,77.88,0.0,0.0,201.37,4.45,14.4,1005.03,99.0
